key_0,business_code,customer_number,customer_name,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_date,invoice_currency,document type,posting_id,area_business,invoice_amount,baseline_create_date,cust_payment_terms,invoice_number,isOpen,delay_date,predicted_payment_date
8462,U001,0200732755,KROGER llc,2020.0,1930576541.0,2020-02-27,20200227,20200227,2020-03-13,USD,RV,1.0,,14780.25,20200227.0,NAA8,1930576541.0,1,-1,2020-03-12
14409,U001,CCCA02,KRAFT  foundation,2020.0,1930615393.0,2020-03-07,20200306,20200307,2020-04-11,USD,RV,1.0,,7982.4,20200307.0,NAG2,1930615393.0,1,8,2020-04-19
43969,U001,0200762301,C&S WH in,2020.0,1930732188.0,2020-04-03,20200402,20200403,2020-06-07,USD,RV,1.0,,5084.97,20200403.0,NAGD,1930732188.0,1,-1,2020-06-06
43936,U001,0200799367,MCL llc,2020.0,1930641961.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,38650.12,20200313.0,NAA8,1930641961.0,1,1,2020-03-29
42142,U001,0200769623,WAL-MAR trust,2020.0,1930619973.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,471.13,20200308.0,NAH4,1930619973.0,1,8,2020-03-31
45626,U001,200769623,WAL-MAR trust,2020.0,1930748679.0,2020-04-06,20200404,20200406,2020-04-21,USD,RV,1.0,,49433.67,20200406.0,NAH4,1930748679.0,1,1,2020-04-22
14033,U001,0200793830,M associates,2020.0,1930638148.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,40725.62,20200311.0,NAA8,1930638148.0,1,1,2020-03-27
18263,U001,0200803720,DEC associates,2020.0,1930818039.0,2020-04-23,20200423,20200423,2020-04-26,USD,RV,1.0,,11362.62,20200416.0,NAM2,1930818039.0,1,1,2020-04-27
1672,U001,0200744019,TARG co,2020.0,1930705314.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,39806.07,20200327.0,NAA8,1930705314.0,1,1,2020-04-12
41303,U001,0200747369,SCHNU trust,2020.0,1930846870.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,14332.95,20200501.0,NAA8,1930846870.0,1,-2,2020-05-14
41994,U001,0200769623,WAL-MAR corporation,2020.0,1930858196.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,661.11,20200506.0,NAH4,1930858196.0,1,1,2020-05-22
42299,U001,0200761734,H E BUT associates,2020.0,1930732739.0,2020-04-01,20200402,20200401,2020-04-16,USD,RV,1.0,,54724.89,20200401.0,NAA8,1930732739.0,1,8,2020-04-24
14517,U001,0200779906,BOZZU ,2020.0,1930646248.0,2020-03-12,20200313,20200312,2020-03-27,USD,RV,1.0,,110628.4,20200312.0,NAA8,1930646248.0,1,1,2020-03-28
14061,U001,200769623,WAL-MAR in,2020.0,1930880604.0,2020-05-08,20200508,20200508,2020-05-23,USD,RV,1.0,,17248.52,20200508.0,NAH4,1930880604.0,1,1,2020-05-24
15831,U013,CC6000,HEINZ corporation,2020.0,1991840242.0,2020-03-13,20200313,20200313,2020-04-27,USD,RV,1.0,,22754.4,20200313.0,NAVF,1991840242.0,1,8,2020-05-05
8359,U001,0200769623,WAL-MAR co,2020.0,1930684880.0,2020-03-24,20200322,20200324,2020-04-08,USD,RV,1.0,,13289.74,20200324.0,NAH4,1930684880.0,1,-1,2020-04-07
16100,U001,0200769623,WAL-MAR associates,2020.0,1930570936.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,15331.22,20200227.0,NAH4,1930570936.0,1,1,2020-03-14
41831,U001,0100055160,PREF systems,2020.0,1930592558.0,2020-03-04,20200302,20200304,2020-04-05,USD,RV,1.0,,10176.0,20200304.0,NA32,1930592558.0,1,8,2020-04-13
1475,U001,0200418007,AM in,2020.0,1930723961.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,58950.91,20200331.0,NAA8,1930723961.0,1,1,2020-04-16
43765,U001,0100031704,DELHAIZE in,2020.0,1930725326.0,2020-04-02,20200331,20200402,2020-04-17,USD,RV,1.0,,7970.27,20200402.0,NAA8,1930725326.0,1,-1,2020-04-16
15668,U001,0200739006,AL co,2020.0,1930759004.0,2020-04-09,20200407,20200409,2020-04-24,USD,RV,1.0,,24847.78,20200409.0,NAA8,1930759004.0,1,8,2020-05-02
15683,U001,0200726979,BJ'S  systems,2020.0,1930666999.0,2020-03-20,20200318,20200320,2020-04-04,USD,RV,1.0,,17034.24,20200320.0,NAA8,1930666999.0,1,1,2020-04-05
13746,U001,0200732755,KROGER llc,2020.0,1930854640.0,2020-05-04,20200503,20200504,2020-05-19,USD,RV,1.0,,32208.19,20200504.0,NAA8,1930854640.0,1,1,2020-05-20
17243,U001,0100031704,DELHAIZE corporation,2020.0,1930792424.0,2020-04-16,20200415,20200416,2020-06-20,USD,RV,1.0,,16563.81,20200416.0,NAGD,1930792424.0,1,8,2020-06-28
14735,U001,0200744019,TARG llc,2020.0,1930692041.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,10325.07,20200325.0,NAA8,1930692041.0,1,-1,2020-04-08
2063,U001,0200769623,WAL-MAR corp,2020.0,1930707387.0,2020-03-26,20200327,20200326,2020-04-10,USD,RV,1.0,,9076.72,20200326.0,NAH4,1930707387.0,1,1,2020-04-11
969,U001,0200769623,WAL-MAR ,2020.0,1930597228.0,2020-03-04,20200303,20200304,2020-03-19,USD,RV,1.0,,8397.81,20200304.0,NAH4,1930597228.0,1,-1,2020-03-18
43003,U001,0200744019,TARG us,2020.0,1930799275.0,2020-04-18,20200418,20200418,2020-05-03,USD,RV,1.0,,43677.01,20200418.0,NAA8,1930799275.0,1,8,2020-05-11
36607,U001,0200792293,UNIFIE trust,2020.0,1930694457.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,63750.71,20200325.0,NAA8,1930694457.0,1,1,2020-04-10
22565,U001,0200769623,WAL-MAR us,2020.0,1930862612.0,2020-05-06,20200506,20200506,2020-05-21,USD,RV,1.0,,22313.32,20200506.0,NAH4,1930862612.0,1,1,2020-05-22
24229,U001,0200739006,AL llc,2020.0,1930687829.0,2020-03-25,20200323,20200325,2020-04-09,USD,RV,1.0,,21300.0,20200325.0,NAA8,1930687829.0,1,1,2020-04-10
11479,U001,0100031704,DELHAIZE foundation,2020.0,1930747898.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,64786.86,20200404.0,NAA8,1930747898.0,1,-1,2020-04-18
5887,U001,0200705742,DOT corporation,2020.0,1930719858.0,2020-03-30,20200330,20200330,2020-05-01,USD,RV,1.0,,44624.9,20200330.0,NA32,1930719858.0,1,1,2020-05-02
4191,U001,0200744019,TARG corporation,2020.0,1930753849.0,2020-04-08,20200406,20200408,2020-04-23,USD,RV,1.0,,20261.19,20200408.0,NAA8,1930753849.0,1,1,2020-04-24
9503,U001,0200793568,SUPE co,2020.0,1930748398.0,2020-04-06,20200404,20200406,2020-04-21,USD,RV,1.0,,45510.93,20200406.0,NAA8,1930748398.0,1,1,2020-04-22
11542,U001,0200747369,SCHNU systems,2020.0,1930630102.0,2020-03-09,20200310,20200309,2020-03-24,USD,RV,1.0,,107578.45,20200309.0,NAA8,1930630102.0,1,8,2020-04-01
27146,U001,0200769623,WAL-MAR llc,2020.0,1930583745.0,2020-02-29,20200229,20200229,2020-03-15,USD,RV,1.0,,1322.22,20200229.0,NAH4,1930583745.0,1,1,2020-03-16
33666,U001,0200769623,WAL-MAR co,2020.0,1930834269.0,2020-04-29,20200429,20200429,2020-05-14,USD,RV,1.0,,39242.24,20200429.0,NAH4,1930834269.0,1,1,2020-05-15
6624,CA02,0140105686,SYSC llc,2020.0,2960621510.0,2020-03-16,20200316,20200316,2020-03-27,CAD,RV,1.0,,355.5,20200317.0,CA10,2960621510.0,1,1,2020-03-28
33841,U001,0200762301,C&S WH associates,2020.0,1930599212.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,47604.3,20200305.0,NAC6,1930599212.0,1,1,2020-03-21
34026,U001,200726979,BJ'S  trust,2020.0,1930667051.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,570.13,20200319.0,NAA8,1930667051.0,1,1,2020-04-04
40645,U001,0200769623,WAL-MAR associates,2020.0,1930811768.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,86.64,20200423.0,NAH4,1930811768.0,1,-1,2020-05-07
10533,U001,0200726979,BJ'S  ,2020.0,1930692492.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,439.15,20200325.0,NAA8,1930692492.0,1,-1,2020-04-08
34210,U001,0200769623,WAL-MAR systems,2020.0,1930703960.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,41050.83,20200326.0,NAH4,1930703960.0,1,8,2020-04-18
34393,U001,0200772670,ASSOCIAT corp,2020.0,1930751147.0,2020-04-05,20200405,20200405,2020-04-20,USD,RV,1.0,,49282.69,20200405.0,NAU5,1930751147.0,1,-1,2020-04-19
490,U001,200029010,KROG corporation,2020.0,1930723477.0,2020-03-30,20200331,20200330,2020-04-14,USD,RV,1.0,,151823.96,20200330.0,NAA8,1930723477.0,1,1,2020-04-15
27158,CA02,0140104423,METRO  associates,2020.0,2960622173.0,2020-03-22,20200322,20200322,2020-04-03,CAD,RV,1.0,,121307.54,20200324.0,CA10,2960622173.0,1,8,2020-04-11
10407,U001,0200759878,SA ,2020.0,1930846901.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,72753.16,20200501.0,NAH4,1930846901.0,1,1,2020-05-17
11810,U001,0200881076,ALBERT llc,2020.0,1930724716.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,89542.88,20200401.0,NAA8,1930724716.0,1,8,2020-04-24
29489,U001,0200780849,LAUREL co,2020.0,1930872392.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,25670.74,20200507.0,NAA8,1930872392.0,1,1,2020-05-23
47899,U001,0200416837,DEC co,2020.0,1930781190.0,2020-04-13,20200413,20200413,2020-04-24,USD,RV,1.0,,747.36,20200401.0,NAM4,1930781190.0,1,1,2020-04-25
35256,U001,0200718130,SYSCO F trust,2020.0,1930623570.0,2020-03-09,20200309,20200309,2020-03-29,USD,RV,1.0,,26542.55,20200309.0,NAD1,1930623570.0,1,1,2020-03-30
35422,U001,0200900909,SYSCO co,2020.0,1930597638.0,2020-03-03,20200303,20200303,2020-04-02,USD,RV,1.0,,6.48,20200303.0,NAD5,1930597638.0,1,1,2020-04-03
5162,U001,0200769623,WAL-MAR co,2020.0,1930619556.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,661.11,20200308.0,NAH4,1930619556.0,1,1,2020-03-24
35519,U001,0200769623,WAL-MAR corporation,2020.0,1930801149.0,2020-04-20,20200418,20200420,2020-05-05,USD,RV,1.0,,13544.49,20200420.0,NAH4,1930801149.0,1,-1,2020-05-04
35757,U001,200772670,ASSOCIAT ,2020.0,1930684925.0,2020-03-22,20200322,20200322,2020-04-06,USD,RV,1.0,,113507.28,20200322.0,NAU5,1930684925.0,1,1,2020-04-07
12037,U001,0200749225,SUPER  associates,2020.0,1930777719.0,2020-04-13,20200411,20200413,2020-04-28,USD,RV,1.0,,109379.75,20200413.0,NAA8,1930777719.0,1,8,2020-05-06
35763,U001,0200769623,WAL-MAR trust,2020.0,1930741907.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,56018.94,20200404.0,NAH4,1930741907.0,1,8,2020-04-27
26435,U001,0200769623,WAL-MAR ,2020.0,1930654923.0,2020-03-16,20200316,20200316,2020-03-31,USD,RV,1.0,,20972.54,20200316.0,NAH4,1930654923.0,1,8,2020-04-08
4208,U001,0200744019,TARG foundation,2020.0,1930652392.0,2020-03-15,20200314,20200315,2020-05-19,USD,RV,1.0,,3840.98,20200315.0,NAGD,1930652392.0,1,1,2020-05-20
3488,U001,0100015557,BI us,2020.0,1930838600.0,2020-04-03,20200429,20200403,2020-04-18,USD,RV,1.0,,10244.56,20200403.0,NAA8,1930838600.0,1,1,2020-04-19
4227,U001,0200799367,MCL associates,2020.0,1930641596.0,2020-03-12,20200312,20200312,2020-03-27,USD,RV,1.0,,90268.25,20200312.0,NAA8,1930641596.0,1,8,2020-04-04
24520,U001,0200769623,WAL-MAR trust,2020.0,1930847666.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,31205.01,20200501.0,NAH4,1930847666.0,1,8,2020-05-24
26379,U001,0200786288,FAMILY llc,2020.0,1930583387.0,2020-03-02,20200301,20200302,2020-03-17,USD,RV,1.0,,94676.57,20200302.0,NAC6,1930583387.0,1,8,2020-03-25
30492,U001,0200793568,SUPE trust,2020.0,1930586719.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,74734.96,20200302.0,NAA8,1930586719.0,1,1,2020-03-18
235,CA02,0140104409,LOB corp,2020.0,2960627166.0,2020-04-12,20200412,20200412,2020-04-24,CAD,RV,1.0,,72394.66,20200414.0,CA10,2960627166.0,1,1,2020-04-25
6063,U001,200776463,KROGE trust,2020.0,1930674567.0,2020-03-19,20200320,20200319,2020-04-03,USD,RV,1.0,,17606.71,20200319.0,NAA8,1930674567.0,1,1,2020-04-04
9885,U001,0200762301,C&S WH corporation,2020.0,1930723840.0,2020-03-30,20200331,20200330,2020-04-14,USD,RV,1.0,,52650.87,20200330.0,NAC6,1930723840.0,1,8,2020-04-22
30748,U001,200777735,NASH  co,2020.0,1930758575.0,2020-04-06,20200407,20200406,2020-04-21,USD,RV,1.0,,70291.21,20200406.0,NAA8,1930758575.0,1,1,2020-04-22
30899,U001,0200762301,C&S WH foundation,2020.0,1930779535.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,68680.36,20200414.0,NAC6,1930779535.0,1,1,2020-04-30
26720,U001,0200779906,BOZZU llc,2020.0,1930709847.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,68149.05,20200328.0,NAA8,1930709847.0,1,1,2020-04-13
31346,U001,0200592182,DECA us,2020.0,1930893507.0,2020-05-12,20200512,20200512,2020-05-24,USD,RV,1.0,,9513.05,20200501.0,NAM4,1930893507.0,1,8,2020-06-01
31377,U001,0200759878,SA associates,2020.0,1930693639.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,38807.91,20200325.0,NAH4,1930693639.0,1,1,2020-04-10
26805,U001,0200742791,QUI trust,2020.0,1930814489.0,2020-04-27,20200422,20200427,2020-05-12,USD,RV,1.0,,30558.44,20200427.0,NAA8,1930814489.0,1,1,2020-05-13
31568,U001,0200769369,DI corp,2020.0,1930675406.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,42538.34,20200320.0,NAA8,1930675406.0,1,1,2020-04-05
29900,U001,0200331749,SYSC co,2020.0,1930772246.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,19229.07,20200409.0,NAA8,1930772246.0,1,1,2020-04-25
32060,U001,0200769623,WAL-MAR foundation,2020.0,1930752151.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,97.1,20200406.0,NAH4,1930752151.0,1,1,2020-04-22
181,U001,0200762301,C&S WH associates,2020.0,1930760175.0,2020-04-09,20200408,20200409,2020-04-24,USD,RV,1.0,,20445.58,20200409.0,NAC6,1930760175.0,1,1,2020-04-25
25423,U001,0200769623,WAL-MAR foundation,2020.0,1930587789.0,2020-03-03,20200302,20200303,2020-03-18,USD,RV,1.0,,2439.5,20200303.0,NAH4,1930587789.0,1,8,2020-03-26
32158,U001,0200794332,COST corporation,2020.0,1930839230.0,2020-05-01,20200429,20200501,2020-05-16,USD,RV,1.0,,13516.3,20200501.0,NAAX,1930839230.0,1,1,2020-05-17
4410,U001,0200780383,MEIJ systems,2020.0,1930805244.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,47843.57,20200421.0,NAA8,1930805244.0,1,1,2020-05-07
32188,U001,0200726979,BJ'S  systems,2020.0,1930821481.0,2020-04-24,20200423,20200424,2020-05-09,USD,RV,1.0,,1109.91,20200424.0,NAA8,1930821481.0,1,1,2020-05-10
48528,U001,0200769623,WAL-MAR corp,2020.0,1930703943.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,26874.28,20200326.0,NAH4,1930703943.0,1,1,2020-04-11
48523,U001,0200424504,M  associates,2020.0,1930857173.0,2020-05-05,20200504,20200505,2020-05-15,USD,RV,1.0,,1544.97,20200515.0,NACH,1930857173.0,1,1,2020-05-16
24885,U001,0200769623,WAL-MAR us,2020.0,1930718195.0,2020-03-31,20200329,20200331,2020-04-15,USD,RV,1.0,,6790.31,20200331.0,NAH4,1930718195.0,1,8,2020-04-23
32740,U001,0100012638,99 CE co,2020.0,1930655392.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,43076.44,20200317.0,NAA8,1930655392.0,1,1,2020-04-02
4273,U001,0200974851,RESTA llc,2020.0,1930706972.0,2020-03-26,20200326,20200326,2020-04-15,USD,RV,1.0,,628.21,20200326.0,NAD1,1930706972.0,1,1,2020-04-16
11300,U001,0200900909,SYSCO systems,2020.0,1930688671.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,47239.18,20200323.0,NAA8,1930688671.0,1,1,2020-04-08
24779,U001,200775094,SAVE M corp,2020.0,1930846983.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,87326.03,20200501.0,NAA8,1930846983.0,1,8,2020-05-24
32810,U001,0200762301,C&S WH systems,2020.0,1930688933.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,28280.74,20200324.0,NAC6,1930688933.0,1,8,2020-04-16
24638,U001,0200744019,TARG associates,2020.0,1930592141.0,2020-03-03,20200303,20200303,2020-03-18,USD,RV,1.0,,121300.62,20200303.0,NAA8,1930592141.0,1,8,2020-03-26
11349,U001,0200726979,BJ'S  ,2020.0,1930802810.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,31.56,20200420.0,NAA8,1930802810.0,1,8,2020-05-13
11445,U001,0200772670,ASSOCIAT llc,2020.0,1930855958.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,1180.33,20200504.0,NAU5,1930855958.0,1,-1,2020-05-18
36021,U001,200769623,WAL-MAR foundation,2020.0,1930843534.0,2020-05-01,20200430,20200501,2020-05-16,USD,RV,1.0,,15780.16,20200501.0,NAH4,1930843534.0,1,1,2020-05-17
26626,U001,0200759878,SA foundation,2020.0,1930813452.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,27992.39,20200423.0,NAH4,1930813452.0,1,1,2020-05-09
22117,U001,0200729942,SA us,2020.0,1930623456.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,4467.85,20200309.0,NAA8,1930623456.0,1,1,2020-03-25
20777,U001,0200416837,DEC trust,2020.0,1930599390.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,456.66,20200301.0,NAM4,1930599390.0,1,1,2020-03-25
37514,U001,0200418007,AM in,2020.0,1930717174.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,33895.6,20200330.0,NAA8,1930717174.0,1,8,2020-04-22
37650,U001,0200769623,WAL-MAR trust,2020.0,1930643298.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,40373.53,20200313.0,NAH4,1930643298.0,1,8,2020-04-05
2980,U001,0200726979,BJ'S  llc,2020.0,1930759531.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,339.54,20200408.0,NAA8,1930759531.0,1,8,2020-05-01
37867,U001,0200726979,BJ'S  systems,2020.0,1930683263.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,971.24,20200321.0,NAA8,1930683263.0,1,1,2020-04-06
7510,U001,0200769623,WAL-MAR llc,2020.0,1930779194.0,2020-04-14,20200412,20200414,2020-04-29,USD,RV,1.0,,2352.97,20200414.0,NAH4,1930779194.0,1,1,2020-04-30
28616,U001,0200769623,WAL-MAR us,2020.0,1930739524.0,2020-04-05,20200403,20200405,2020-04-20,USD,RV,1.0,,15977.02,20200405.0,NAH4,1930739524.0,1,1,2020-04-21
12838,U013,0140101904,SIGMA AL systems,2020.0,1991840361.0,2020-03-31,20200331,20200331,2020-04-30,USD,RV,1.0,,86934.75,20200331.0,NAVE,1991840361.0,1,1,2020-05-01
38043,U001,0200739006,AL corp,2020.0,1930757397.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,54519.85,20200408.0,NAA8,1930757397.0,1,-2,2020-04-21
28532,U001,200792734,MDV/ us,2020.0,1930754008.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,12886.48,20200406.0,NAA8,1930754008.0,1,-1,2020-04-20
38745,U001,0200148860,DOLLA ,2020.0,1930571504.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,80900.17,20200227.0,NAA8,1930571504.0,1,-1,2020-03-12
38762,U001,0200777735,NASH  corporation,2020.0,1930692569.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,69099.18,20200324.0,NAA8,1930692569.0,1,1,2020-04-09
9857,U001,0200726979,BJ'S  associates,2020.0,1930828247.0,2020-04-27,20200426,20200427,2020-05-12,USD,RV,1.0,,142.89,20200427.0,NAA8,1930828247.0,1,1,2020-05-13
12967,U001,0200763152,PERFOR foundation,2020.0,1930621848.0,2020-03-09,20200307,20200309,2020-04-10,USD,RV,1.0,,33946.77,20200309.0,NA32,1930621848.0,1,-1,2020-04-09
5614,U001,0200769623,WAL-MAR co,2020.0,1930723912.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,4941.07,20200401.0,NAH4,1930723912.0,1,-1,2020-04-15
10008,CA02,0140106408,WAL-M foundation,2020.0,2960622064.0,2020-03-22,20200322,20200322,2020-04-01,CAD,RV,1.0,,9605.49,20200322.0,CA10,2960622064.0,1,1,2020-04-02
46480,U001,0200418007,AM systems,2020.0,1930683673.0,2020-03-24,20200321,20200324,2020-04-08,USD,RV,1.0,,1341.12,20200324.0,NAA8,1930683673.0,1,-1,2020-04-07
39400,U001,0200870809,CRUMB associates,2020.0,1930576035.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,65162.77,20200228.0,NAA8,1930576035.0,1,8,2020-03-22
19449,U001,0200739006,AL corp,2020.0,1930751358.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,18833.5,20200406.0,NAA8,1930751358.0,1,1,2020-04-22
19373,U001,0200772670,ASSOCIAT corp,2020.0,1930698343.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,176276.19,20200325.0,NAU5,1930698343.0,1,1,2020-04-10
46314,U001,0200705089,JETR us,2020.0,1930753474.0,2020-04-07,20200406,20200407,2020-06-11,USD,RV,1.0,,3340.82,20200407.0,NAGD,1930753474.0,1,-2,2020-06-09
39629,U001,0200357714,US  corporation,2020.0,1930800756.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,19719.38,20200420.0,NAA8,1930800756.0,1,1,2020-05-06
8977,U001,0200418007,AM corporation,2020.0,1930776533.0,2020-04-14,20200410,20200414,2020-04-29,USD,RV,1.0,,5713.36,20200414.0,NAA8,1930776533.0,1,1,2020-04-30
39886,U001,0200230690,DECA ,2020.0,1930745272.0,2020-04-04,20200404,20200404,2020-04-11,USD,RV,1.0,,2855.04,20200401.0,NAM2,1930745272.0,1,1,2020-04-12
13426,U001,200762301,C&S WH corp,2020.0,1930661124.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,20026.05,20200317.0,NAC6,1930661124.0,1,-1,2020-03-31
2443,U001,0200803720,DEC co,2020.0,1930616988.0,2020-03-07,20200307,20200307,2020-03-24,USD,RV,1.0,,7621.84,20200301.0,NAM4,1930616988.0,1,1,2020-03-25
9927,U001,0200706844,WINC in,2020.0,1930718129.0,2020-03-31,20200329,20200331,2020-04-15,USD,RV,1.0,,11547.94,20200331.0,NAA8,1930718129.0,1,1,2020-04-16
13567,U001,0200747369,SCHNU us,2020.0,1930777893.0,2020-04-12,20200411,20200412,2020-04-27,USD,RV,1.0,,130537.34,20200412.0,NAA8,1930777893.0,1,-1,2020-04-26
40543,U001,0200744019,TARG llc,2020.0,1930737330.0,2020-04-03,20200402,20200403,2020-04-18,USD,RV,1.0,,2049.84,20200403.0,NAA8,1930737330.0,1,-1,2020-04-17
9303,U001,0200726979,BJ'S  in,2020.0,1930822046.0,2020-04-24,20200423,20200424,2020-05-09,USD,RV,1.0,,2396.03,20200424.0,NAA8,1930822046.0,1,1,2020-05-10
20814,U001,0200769623,WAL-MAR corporation,2020.0,1930727498.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,4821.77,20200401.0,NAH4,1930727498.0,1,1,2020-04-17
20785,U001,0200743129,BROOKS ,2020.0,1930825478.0,2020-04-24,20200425,20200424,2020-05-09,USD,RV,1.0,,66439.9,20200424.0,NAA8,1930825478.0,1,-1,2020-05-08
37211,U001,0200744019,TARG ,2020.0,1930671361.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,23259.47,20200319.0,NAA8,1930671361.0,1,1,2020-04-04
5761,U001,0200769623,WAL-MAR systems,2020.0,1930833723.0,2020-04-29,20200428,20200429,2020-05-14,USD,RV,1.0,,2109.29,20200429.0,NAH4,1930833723.0,1,8,2020-05-22
12442,U001,200793513,KROGER systems,2020.0,1930724517.0,2020-03-30,20200331,20200330,2020-04-14,USD,RV,1.0,,122565.46,20200330.0,NAA8,1930724517.0,1,1,2020-04-15
21706,U001,0200726979,BJ'S  us,2020.0,1930638404.0,2020-03-12,20200311,20200312,2020-03-27,USD,RV,1.0,,504.93,20200312.0,NAA8,1930638404.0,1,8,2020-04-04
21612,U001,0200769623,WAL-MAR ,2020.0,1930788334.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,7713.78,20200416.0,NAH4,1930788334.0,1,1,2020-05-02
21601,U001,0200793513,KROGER ,2020.0,1930842882.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,72476.62,20200430.0,NAA8,1930842882.0,1,1,2020-05-16
21547,U001,0200759878,SA trust,2020.0,1930623249.0,2020-03-10,20200309,20200310,2020-05-14,USD,RV,1.0,,1147.53,20200310.0,NAGD,1930623249.0,1,8,2020-05-22
21491,U001,0200762301,C&S WH corporation,2020.0,1930782906.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,82767.54,20200414.0,NAC6,1930782906.0,1,1,2020-04-30
29319,U001,0200744019,TARG in,2020.0,1930710877.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,138498.73,20200327.0,NAA8,1930710877.0,1,1,2020-04-12
29121,U001,200769623,WAL-MAR associates,2020.0,1930877324.0,2020-05-08,20200507,20200508,2020-05-23,USD,RV,1.0,,17435.2,20200508.0,NAH4,1930877324.0,1,1,2020-05-24
12609,U001,0200769623,WAL-MAR co,2020.0,1930624400.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,40534.95,20200309.0,NAH4,1930624400.0,1,1,2020-03-25
3267,CA02,0140105847,GORDON F llc,2020.0,2960631169.0,2020-04-30,20200430,20200430,2020-05-11,CAD,RV,1.0,,22761.7,20200501.0,CA10,2960631169.0,1,4,2020-05-15
27415,U001,0200769623,WAL-MAR trust,2020.0,1930706225.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,45721.9,20200326.0,NAH4,1930706225.0,1,8,2020-04-18
5355,CA02,0140106184,JAM foundation,2020.0,2960625985.0,2020-04-03,20200403,20200403,2020-04-16,CAD,RV,1.0,,8696.25,20200406.0,CA10,2960625985.0,1,8,2020-04-24
